PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply2439,Danil,Denisov,Russia,2002-10-21,Spartak Moskva,97,Midfielder,185,72,R
ply2440,Mikhail,Ignatov,Russia,2000-05-04,Spartak Moskva,22,Midfielder,187,78,R
ply2441,Daniil,Khlusevich,Russia,2001-02-26,Spartak Moskva,82,Midfielder,182,80,R
ply2442,Ruslan,Litvinov,Russia,2001-08-18,Spartak Moskva,68,Midfielder,184,74,R
ply2443,Christopher,Martins,Luxembourg,1997-02-19,Spartak Moskva,35,Midfielder,187,80,R
ply2444,Victor,Moses,Nigeria,1990-12-12,Spartak Moskva,8,Midfielder,177,79,R
ply2445,Danil,Prutsev,Russia,2000-03-25,Spartak Moskva,25,Midfielder,174,64,R
ply2446,Nail,Umyarov,Russia,2000-06-27,Spartak Moskva,18,Midfielder,182,73,R
ply2447,Roman,Zobnin,Russia,1994-02-11,Spartak Moskva,47,Midfielder,185,78,R
ply2448,Daniil,Zorin,Russia,2004-02-22,Spartak Moskva,87,Midfielder,,,R
ply2449,Keita,Baldé,Senegal,1995-03-08,Spartak Moskva,9,Forward,184,80,
ply2450,Pavel,Meleshin,Russia,2004-03-25,Spartak Moskva,70,Forward,188,81,R
ply2451,Shamar,Nicholson,Jamaica,1997-03-16,Spartak Moskva,11,Forward,192,85,R
ply2452,Vitaliy,Shitov,Russia,2003-05-07,Spartak Moskva,76,Forward,176,70,R
ply2453,Aleksandr,Sobolev,Russia,1997-03-07,Spartak Moskva,7,Forward,195,85,R
ply2454,Anton,Zinkovskiy,Russia,1996-04-14,Spartak Moskva,17,Forward,170,60,R
ply2455,Andrija,Živković,Serbia,1996-07-11,,14,Forward,169,66,L
ply2456,,Vitinho,Brazil,1993-10-09,,27,Arabia,180,75,R
ply2457,Timur,Zhamaletdinov,Russia,1997-05-21,,75,Forward,182,74,R
ply2458,Dimitri,Oberlin,Switzerland,1997-09-27,,10,Forward,182,74,R
ply2459,Ricky van,Wolfswinkel,Netherlands,1989-01-27,,9,Forward,186,72,R
ply2460,Blas,Riveros,Paraguay,1998-02-03,,15,Defender,178,79,L
ply2461,Luca,Zuffi,Switzerland,1990-03-27,,7,Midfielder,182,76,L
ply2462,Alan,Dzagoev,Russia,1990-06-17,,6,Midfielder,179,70,R
ply2463,Bibras,Natcho,Israel,1988-02-18,,10,Midfielder,177,73,R
ply2464,Raoul,Petretta,Italy,1997-03-24,,28,Defender,176,70,L
ply2465,Mohamed,Elyounoussi,Norway,1994-08-04,,24,Forward,178,70,R
ply2466,Mikael,Lustig,Sweden,1986-12-13,,33,Defender,189,77,R
ply2467,Layvin,Kurzawa,France,1992-09-04,,3,Defender,182,74,L
ply2468,Dani,Alves,Brazil,1983-05-06,,33,Defender,172,70,R
ply2469,Kieran,Tierney,Scotland,1997-06-05,,3,Defender,180,70,L
ply2470,Patrick,Roberts,England,1997-02-05,,10,Forward,167,66,L
ply2471,Olivier,Ntcham,France,1996-02-09,,10,Midfielder,180,80,R
ply2472,Stuart,Armstrong,Scotland,1992-03-30,,17,Midfielder,183,75,R
ply2473,Sofiane,Hanni,Algeria,1990-12-29,,94,Midfielder,178,72,R
ply2474,Cesc,Fàbregas,Spain,1987-05-04,,4,Midfielder,179,76,R
ply2475,Pedro,Henrique,Brazil,1990-06-16,,15,Forward,179,72,
ply2476,Dino,Ndlovu,South Africa,1990-02-15,,,Forward,183,,L
ply2477,David,Luiz,Brazil,1987-04-22,,23,Defender,189,86,R
ply2478,Federico,Fazio,Argentina,1987-03-17,,17,Defender,195,90,R
ply2479,Wilde-Donald,Guerrier,Haiti,1989-03-31,,10,Defender,175,72,L
ply2480,,Iniesta,Spain,1984-05-11,,8,Midfielder,171,68,
ply2481,Felipe,Pardo,Colombia,1990-08-17,,17,Midfielder,179,84,R
ply2482,Dimitrios,Nikolaou,Greece,1998-08-13,,43,Defender,188,82,L
ply2483,Lucas,Digne,France,1993-07-20,,27,Defender,178,74,L
ply2484,Bruno,César,Brazil,1988-11-03,,10,Midfielder,178,73,L
ply2485,Bas,Dost,Netherlands,1989-05-31,,28,Forward,196,78,R
ply2486,Vadis,Odjidja-Ofoe,Belgium,1989-02-21,,8,Midfielder,185,79,R
ply2487,Denis,Suárez,Spain,1994-01-06,,6,Midfielder,178,66,R
ply2488,Sergio,Escudero,Spain,1989-09-02,,18,Defender,176,65,L
ply2489,Damjan,Bohar,Slovenia,1991-10-18,,39,Forward,172,69,R
ply2490,Martin,Kramarič,Slovenia,1997-11-14,,10,Midfielder,178,72,R
ply2491,,Fernando,Brazil,1992-03-03,,8,Midfielder,175,80,R
ply2492,Franco,Vázquez,Argentina,1989-02-22,,10,Midfielder,187,87,L
ply2493,Sébastien,Corchia,France,1990-11-01,,24,Defender,176,69,R
ply2494,Lorenzo,Melgarejo,Paraguay,1990-08-10,,35,Forward,177,75,R
ply2495,Denis,Glushakov,Russia,1987-01-27,,8,Midfielder,182,82,R
ply2496,Luiz,Adriano,Brazil,1987-04-12,,10,Forward,184,78,R
ply2497,Éver,Banega,Argentina,1988-06-29,,10,Arabia,174,71,R
ply2498,Jasmin,Mešanović,Bosnia-Herzegovina,1992-01-06,,27,Forward,183,75,R
ply2499,Guido,Pizarro,Argentina,1990-02-26,,19,Midfielder,185,78,R
ply2500,,Ganso,Brazil,1989-10-12,,10,Midfielder,184,79,L
ply2501,Facundo,Ferreyra,Argentina,1991-03-14,,16,Forward,183,80,R
ply2502,Sofyan,Amrabat,Morocco,1996-08-21,,34,Midfielder,185,70,R
ply2503,,Bernard,Brazil,1992-09-08,,,Forward,164,54,R
ply2504,Bogdan,Butko,Ukraine,1991-01-13,,2,Defender,182,74,R
ply2505,Renato,Tapia,Peru,1995-07-28,,14,Midfielder,185,80,R
ply2506,Anderson,Talisca,Brazil,1994-02-01,,94,Arabia,188,74,R
ply2507,Ryan,Babel,Netherlands,1986-12-19,,10,Forward,185,79,R
ply2508,Álvaro,Negredo,Spain,1985-08-20,,18,Forward,186,84,L
ply2509,Youri,Tielemans,Belgium,1997-05-07,,8,Midfielder,176,72,
ply2510,Vincent,Aboubakar,Cameroon,1992-01-22,,9,Arabia,184,82,R
ply2511,Miguel,Layún,Mexico,1988-06-25,,19,Defender,183,75,
ply2512,Radamel,Falcao,Colombia,1986-02-10,,9,Forward,177,72,R
ply2513,Rony,Lopes,Portugal,1995-12-28,,11,Forward,174,68,L
ply2514,João,Moutinho,Portugal,1986-09-08,,28,Midfielder,170,61,R
ply2515,Maximiliano,Pereira,Uruguay,1984-06-08,,16,Defender,173,73,R
ply2516,Ricardo,Pereira,Portugal,1993-10-06,,21,Defender,175,70,R
ply2517,,Jemerson,Brazil,1992-08-24,,,Defender,184,77,R
ply2518,Kamil,Glik,Poland,1988-02-03,,15,Defender,190,80,R
ply2519,Jeremain,Lens,Netherlands,1987-11-24,,,Forward,178,75,R
ply2520,Andrey,Yarmolenko,Ukraine,1989-10-23,,,Emirates,190,81,L
ply2521,Shinji,Kagawa,Japan,1989-03-17,,10,Midfielder,175,68,
ply2522,Toby,Alderweireld,Belgium,1989-03-02,,23,Defender,186,81,R
ply2523,Borja,Mayoral,Spain,1997-04-05,,19,Forward,182,73,R
ply2524,,Carlão,Brazil,1986-01-19,,,Defender,183,73,L
ply2525,Danny,Ings,England,1992-07-23,,9,Forward,178,73,R
ply2526,Kevin,Strootman,Netherlands,1990-02-13,,8,Midfielder,187,78,L
ply2527,Gökhan,Gönül,Turkey,1985-01-04,,77,Defender,175,75,R
ply2528,Vágner,Love,Brazil,1984-06-11,,,Forward,172,72,R
ply2529,Karl,Hein,Estonia,2002-04-13,Arsenal FC,31,Goalkeeper,193,76,R
ply2530,Aaron,Ramsdale,England,1998-05-14,Arsenal FC,1,Goalkeeper,190,77,R
ply2531,Matt,Turner,USA,1994-06-24,Arsenal FC,30,Goalkeeper,191,88,R
ply2532,,Cédric,Portugal,1991-08-31,Arsenal FC,17,Defender,171,67,R
ply2533,,Gabriel,Brazil,1997-12-19,Arsenal FC,6,Defender,190,78,L
ply2534,Rob,Holding,England,1995-09-20,Arsenal FC,16,Defender,189,81,R
ply2535,William,Saliba,France,2001-03-24,Arsenal FC,12,Defender,192,87,R
ply2536,Lino,Sousa,England,2005-01-19,Arsenal FC,96,Defender,185,,L
ply2537,Takehiro,Tomiyasu,Japan,1998-11-05,Arsenal FC,18,Defender,188,84,R
ply2538,Ben,White,England,1997-10-08,Arsenal FC,4,Defender,186,77,R
ply2539,Cătălin,Cîrjan,Romania,2002-12-01,Arsenal FC,44,Midfielder,178,62,R
ply2540,Amario,Cozier-Duberry,England,2005-05-29,Arsenal FC,85,Midfielder,171,,L
ply2541,Mohamed,Elneny,Egypt,1992-07-11,Arsenal FC,25,Midfielder,179,70,R
ply2542,Albert,Lokonga,Belgium,1999-10-22,Arsenal FC,23,Midfielder,183,67,R
ply2543,Ethan,Nwaneri,England,2007-03-21,Arsenal FC,83,Midfielder,,,L
ply2544,Martin,Ødegaard,Norway,1998-12-17,Arsenal FC,8,Midfielder,178,68,L
ply2545,Bukayo,Saka,England,2001-09-05,Arsenal FC,7,Midfielder,178,65,L
ply2546,Matt,Smith,England,2000-10-05,Arsenal FC,72,Midfielder,176,70,R
ply2547,Emile Smith,Rowe,England,2000-07-28,Arsenal FC,10,Midfielder,182,76,R
ply2548,Granit,Xhaka,Switzerland,1992-09-27,Arsenal FC,34,Midfielder,186,82,L
ply2549,Gabriel,Martinelli,Brazil,2001-06-18,Arsenal FC,11,Forward,178,75,R
ply2550,,Marquinhos,Brazil,2003-04-07,Arsenal FC,27,Forward,175,76,L
ply2551,Reiss,Nelson,England,1999-12-10,Arsenal FC,24,Forward,175,71,R
ply2552,Eddie,Nketiah,England,1999-05-30,Arsenal FC,14,Forward,180,73,R
ply2553,Iñaki,Caña,Spain,1975-09-19,Arsenal FC,,Goalkeeping,175,,
ply2554,Simon,Bitcon,England,1975-03-01,Arsenal FC,,Fitness,,,
ply2555,Barry,Solan,England,1980-09-03,Arsenal FC,,Fitness,,,
ply2556,Sam,Wilson,England,1991-09-05,Arsenal FC,,Fitness,,,
ply2557,Nicolas,Jover,France,1981-10-28,Arsenal FC,,Technique,,,
ply2558,Sam,Hayball,England,1992-12-28,Arsenal FC,,Game,,,
ply2559,James,Krause,England,1987-01-09,Arsenal FC,,Game,180,65,
ply2560,Kevin,Balvers,Netherlands,1990-02-20,Arsenal FC,,Video,,,
ply2561,Andreas,Dithmer,Denmark,2005-08-01,FC København,41,Goalkeeper,198,,R
ply2562,Kamil,Grabara,Poland,1999-01-08,FC København,1,Goalkeeper,195,80,R
ply2563,Kalle,Johnsson,Sweden,1990-01-28,FC København,21,Goalkeeper,188,84,R
ply2564,Mathew,Ryan,Australia,1992-04-08,FC København,51,Goalkeeper,184,82,R
ply2565,Peter,Ankersen,Denmark,1990-09-22,FC København,22,Defender,180,73,R
ply2566,Nicolai,Boilesen,Denmark,1992-02-16,FC København,20,Defender,186,75,L
ply2567,Kevin,Diks,Netherlands,1996-10-06,FC København,2,Defender,182,78,R
ply2568,Elias,Jelert,Denmark,2003-06-12,FC København,19,Defender,,,R
ply2569,Davit,Khotcholava,Georgia,1993-02-08,FC København,5,Defender,192,80,R
ply2570,Victor,Kristiansen,Denmark,2002-12-16,FC København,34,Defender,,,L
ply2571,Valdemar Lund,Jensen,Denmark,2003-05-28,FC København,27,Defender,,,L
ply2572,Christian,Sørensen,Denmark,1992-08-06,FC København,6,Defender,179,74,L
ply2573,Denis,Vavro,Slovakia,1996-04-10,FC København,3,Defender,189,81,R
ply2574,Akinkunmi,Amoo,Nigeria,2002-06-07,FC København,23,Midfielder,163,,L
ply2575,Roony,Bardagji,Sweden,2005-11-15,FC København,40,Midfielder,173,,L
ply2576,Rasmus,Falk,Denmark,1992-01-15,FC København,33,Midfielder,177,65,R
ply2577,Hákon,Haraldsson,Iceland,2003-04-10,FC København,30,Midfielder,180,,R
ply2578,Ísak,Jóhannesson,Iceland,2003-03-23,FC København,8,Midfielder,184,,L
ply2579,Lukas,Lerager,Denmark,1993-07-12,FC København,12,Midfielder,188,80,R
ply2580,Paul,Mukairu,Nigeria,2000-01-18,FC København,17,Midfielder,182,72,R
ply2581,Marko,Stamenić,New Zealand,2002-02-19,FC København,35,Midfielder,188,,R
ply2582,,Zeca,Greece,1988-08-31,FC København,10,Midfielder,182,65,
ply2583,Khouma,Babacar,Senegal,1993-03-17,FC København,11,Forward,185,85,R
ply2584,Andreas,Cornelius,Denmark,1993-03-16,FC København,14,Forward,195,91,L
ply2585,Mohamed,Daramy,Denmark,2002-01-07,FC København,15,Forward,180,71,R
ply2586,Mamoudou,Karamoko,France,1999-09-08,FC København,29,Forward,188,88,L
ply2587,Orri,Óskarsson,Iceland,2004-08-29,FC København,18,Forward,186,,L
ply2588,Kim,Christensen,Denmark,1979-07-16,FC København,,Goalkeeping,185,85,R
ply2589,Andrew,Clark,Australia,1974-08-24,FC København,,Fitness,180,74,
ply2590,Nikita,Medvedev,Russia,1994-12-17,FK Rostov,1,Goalkeeper,192,80,R
ply2591,Ruslan,Murtazov,Russia,2003-03-11,FK Rostov,68,Goalkeeper,187,75,R
ply2592,Sergey,Pesyakov,Russia,1988-12-16,FK Rostov,30,Goalkeeper,199,90,R
ply2593,Mikhail,Tsulaya,Russia,2005-02-08,FK Rostov,78,Goalkeeper,190,80,R
ply2594,Evgeniy,Chernov,Russia,1992-10-23,FK Rostov,28,Defender,180,73,L
ply2595,Konstantin,Kovalev,Russia,2000-01-14,FK Rostov,24,Defender,178,69,R
ply2596,Andrey,Langovich,Russia,2003-05-28,FK Rostov,87,Defender,180,70,R
ply2597,Viktor,Melekhin,Russia,2003-12-16,FK Rostov,92,Defender,180,70,R
ply2598,Aleksandr,Mukhin,Russia,2002-04-29,FK Rostov,29,Defender,185,73,L
ply2599,Maksim,Osipenko,Russia,1994-05-16,FK Rostov,55,Defender,190,80,R
ply2600,Nikolay,Poyarkov,Russia,1999-10-16,FK Rostov,71,Defender,180,71,L
ply2601,Danila,Prokhin,Russia,2001-05-24,FK Rostov,18,Defender,187,74,R
ply2602,Aleksandr,Silyanov,Russia,2001-02-17,FK Rostov,45,Defender,185,81,R
ply2603,Aleksandr,Smirnov,Russia,1996-04-12,FK Rostov,12,Defender,178,76,
ply2604,Denis,Terentyev,Russia,1992-08-13,FK Rostov,5,Defender,180,73,R
ply2605,Khoren,Bairamyan,Armenia,1992-01-07,FK Rostov,19,Midfielder,169,63,R
ply2606,Danil,Glebov,Russia,1999-11-03,FK Rostov,15,Midfielder,178,68,R
ply2607,Pavel,Gorelov,Russia,2003-01-22,FK Rostov,60,Midfielder,176,65,R
ply2608,Nikita,Kolotievsky,Russia,2001-03-04,FK Rostov,,Midfielder,182,74,L
ply2609,Aleksey,Mironov,Russia,2000-01-01,FK Rostov,8,Midfielder,175,70,R
ply2610,Aleksandr,Selyava,Belarus,1992-05-17,FK Rostov,38,Midfielder,180,73,R
ply2611,Daniil,Utkin,Russia,1999-10-12,FK Rostov,47,Midfielder,183,72,L
ply2612,Egor,Golenkov,Russia,1999-07-07,FK Rostov,69,Forward,189,82,R
ply2613,Nikolay,Komlichenko,Russia,1995-06-29,FK Rostov,27,Forward,193,91,R
ply2614,Stepan,Melnikov,Russia,2002-04-25,FK Rostov,77,Forward,180,69,L
ply2615,Artem,Ntumba,Russia,2003-04-19,FK Rostov,89,Forward,185,79,
ply2616,Dmitriy,Poloz,Russia,1991-07-12,FK Rostov,7,Forward,183,74,R
ply2617,Kirill,Shchetinin,Russia,2002-01-17,FK Rostov,88,Forward,178,70,R
ply2618,David,Tosevski,North Macedonia,2001-07-16,FK Rostov,,Forward,186,75,R
ply2619,Roman,Tugarev,Russia,1998-07-22,FK Rostov,23,Forward,170,63,R
ply2620,Dominik,Hładun,Poland,1995-09-17,Legia Warszawa,30,Goalkeeper,190,77,L
ply2621,Cezary,Miszta,Poland,2001-10-30,Legia Warszawa,31,Goalkeeper,192,80,
ply2622,Wojciech,Muzyk,Poland,1998-11-07,Legia Warszawa,19,Goalkeeper,195,83,R
ply2623,Kacper,Tobiasz,Poland,2002-11-04,Legia Warszawa,1,Goalkeeper,191,80,L
ply2624,Artur,Jędrzejczyk,Poland,1987-11-04,Legia Warszawa,55,Defender,189,78,R
ply2625,Mattias,Johansson,Sweden,1992-02-16,Legia Warszawa,6,Defender,174,64,R
ply2626,Filip,Mladenović,Serbia,1991-08-15,Legia Warszawa,25,Defender,180,65,L
ply2627,Maik,Nawrocki,Poland,2001-02-07,Legia Warszawa,17,Defender,185,74,
ply2628,Nikodem,Niski,Poland,2002-04-14,Legia Warszawa,,Defender,178,70,R
ply2629,Lindsay,Rose,Mauritius,1992-02-08,Legia Warszawa,29,Defender,184,79,R
ply2630,Yuri,Ribeiro,Portugal,1997-01-24,Legia Warszawa,5,Defender,175,72,L
ply2631,Rafał,Augustyniak,Poland,1993-10-14,Legia Warszawa,8,Midfielder,185,79,R
ply2632,Jurgen,Çelhaka,Albania,2000-12-06,Legia Warszawa,16,Midfielder,183,77,R
ply2633,,Josué,Portugal,1990-09-17,Legia Warszawa,27,Midfielder,174,75,L
ply2634,Bartosz,Kapustka,Poland,1996-12-23,Legia Warszawa,67,Midfielder,179,62,R
ply2635,Jakub,Kisiel,Poland,2003-02-05,Legia Warszawa,63,Midfielder,184,74,R
ply2636,Karol,Noiszewski,Poland,1999-11-13,Legia Warszawa,62,Midfielder,193,92,R
ply2637,Bartosz,Slisz,Poland,1999-03-29,Legia Warszawa,99,Midfielder,179,70,R
ply2638,Patryk,Sokołowski,Poland,1994-09-25,Legia Warszawa,18,Midfielder,182,73,R
ply2639,Makana,Baku,Germany,1998-04-08,Legia Warszawa,28,Forward,177,72,R
ply2640,,Carlitos,Spain,1990-06-12,Legia Warszawa,19,Forward,176,70,R
ply2641,Wiktor,Kamiński,Poland,2004-02-23,Legia Warszawa,97,Forward,177,57,
ply2642,Blaž,Kramer,Slovenia,1996-06-01,Legia Warszawa,9,Forward,191,87,R
ply2643,Ernest,Muçi,Albania,2001-03-19,Legia Warszawa,20,Forward,180,75,
ply2644,Róbert,Pich,Slovakia,1988-11-12,Legia Warszawa,11,Forward,173,68,
ply2645,Maciej,Rosołek,Poland,2001-09-02,Legia Warszawa,39,Forward,183,78,
ply2646,Kacper,Skibicki,Poland,2001-10-11,Legia Warszawa,22,Forward,174,64,
ply2647,Kacper,Skwierczyński,Poland,2003-01-11,Legia Warszawa,77,Forward,170,58,
ply2648,Igor,Strzalek,Poland,2004-01-19,Legia Warszawa,86,Forward,183,,
ply2649,Paweł,Wszołek,Poland,1992-04-30,Legia Warszawa,13,Forward,186,77,R
ply2650,Daniel,Iversen,Denmark,1997-07-19,Leicester City,31,Goalkeeper,191,80,R
ply2651,Alex,Smithies,England,1990-03-05,Leicester City,,Goalkeeper,189,84,R
ply2652,Danny,Ward,Wales,1993-06-22,Leicester City,1,Goalkeeper,191,88,R
ply2653,Ryan,Bertrand,England,1989-08-05,Leicester City,5,Defender,179,85,L
ply2654,Jonny,Evans,Northern Ireland,1988-01-03,Leicester City,6,Defender,188,77,
ply2655,Wout,Faes,Belgium,1998-04-03,Leicester City,3,Defender,187,84,R
ply2656,James,Justin,England,1998-02-23,Leicester City,2,Defender,183,80,R
ply2657,Çağlar,Söyüncü,Turkey,1996-05-23,Leicester City,4,Defender,187,82,R
ply2658,Luke,Thomas,England,2001-06-10,Leicester City,33,Defender,181,68,L
ply2659,Jannik,Vestergaard,Denmark,1992-08-03,Leicester City,23,Defender,199,98,
ply2660,Marc,Albrighton,England,1989-11-18,Leicester City,11,Midfielder,175,74,R
ply2661,Daniel,Amartey,Ghana,1994-12-21,Leicester City,18,Midfielder,186,79,R
ply2662,Harvey,Barnes,England,1997-12-09,Leicester City,7,Midfielder,182,66,R
ply2663,Lewis,Brunt,England,2000-11-06,Leicester City,34,Midfielder,187,68,R
ply2664,Kiernan,Dewsbury-Hall,England,1998-09-06,Leicester City,22,Midfielder,178,70,L
ply2665,James,Maddison,England,1996-11-23,Leicester City,10,Midfielder,175,73,R
ply2666,Nampalys,Mendy,Senegal,1992-06-23,Leicester City,24,Midfielder,167,73,R
ply2667,Wilfred,Ndidi,Nigeria,1996-12-16,Leicester City,25,Midfielder,183,74,R
ply2668,Dennis,Praet,Belgium,1994-05-14,Leicester City,26,Midfielder,181,78,R
ply2669,Boubakary,Soumaré,France,1999-02-27,Leicester City,42,Midfielder,188,82,R
ply2670,Ayoze,Pérez,Spain,1993-07-29,Leicester City,17,Forward,178,72,R
ply2671,Kelechi,Iheanacho,Nigeria,1996-10-03,Leicester City,14,Forward,185,82,L
ply2672,Jamie,Vardy,England,1987-01-11,Leicester City,9,Forward,179,76,R
ply2673,Mike,Stowell,England,1965-04-19,Leicester City,,Goalkeeping,188,74,
ply2674,Glen,Driscoll,England,1973-07-13,Leicester City,,Fitness,,,
ply2675,Andy,Blake,England,1981-09-26,Leicester City,,Chief,,,
ply2676,Damyan,Hristov,Bulgaria,2002-11-10,PFC Ludogorets Razgrad,67,Goalkeeper,,,
ply2677,Sergio,Padt,Netherlands,1990-06-06,PFC Ludogorets Razgrad,1,Goalkeeper,197,82,R
ply2678,Simon,Sluga,Croatia,1993-03-17,PFC Ludogorets Razgrad,12,Goalkeeper,191,81,R
ply2679,,Cicinho,Bulgaria,1988-12-26,PFC Ludogorets Razgrad,4,Defender,168,65,R
ply2680,Tihomir,Dimitrov,Bulgaria,2000-02-04,PFC Ludogorets Razgrad,79,Defender,176,,R
ply2681,Aleksandar,Ganchev,Bulgaria,2001-07-09,PFC Ludogorets Razgrad,91,Defender,185,,
ply2682,Žan,Karničnik,Slovenia,1994-09-18,PFC Ludogorets Razgrad,21,Defender,184,69,R
ply2683,Anton,Nedyalkov,Bulgaria,1993-04-30,PFC Ludogorets Razgrad,3,Defender,181,70,
ply2684,Igor,Plastun,Ukraine,1990-08-20,PFC Ludogorets Razgrad,32,Defender,193,80,R
ply2685,,Show,Angola,1999-03-06,PFC Ludogorets Razgrad,23,Defender,180,75,R
ply2686,Georgi,Terziev,Bulgaria,1992-04-18,PFC Ludogorets Razgrad,5,Defender,186,79,
ply2687,Olivier,Verdon,Benin,1995-10-05,PFC Ludogorets Razgrad,24,Defender,190,85,R
ply2688,Aslak,Witry,Norway,1996-03-10,PFC Ludogorets Razgrad,16,Defender,176,,R
ply2689,,Cauly,Brazil,1995-09-15,PFC Ludogorets Razgrad,95,Midfielder,172,68,
ply2690,Claude,Gonçalves,Portugal,1994-04-09,PFC Ludogorets Razgrad,8,Midfielder,174,69,R
ply2691,Petar,Georgiev,Bulgaria,2002-05-10,PFC Ludogorets Razgrad,75,Midfielder,170,,
ply2692,Danny,Gruper,Israel,1999-03-16,PFC Ludogorets Razgrad,14,Midfielder,,,L
ply2693,,Nonato,Brazil,1998-03-03,PFC Ludogorets Razgrad,20,Midfielder,174,68,R
ply2694,Pedro,Naressi,Brazil,1998-01-10,PFC Ludogorets Razgrad,30,Midfielder,178,78,R
ply2695,Jakub,Piotrowski,Poland,1997-10-04,PFC Ludogorets Razgrad,6,Midfielder,188,81,R
ply2696,Dominik,Yankov,Bulgaria,2000-07-28,PFC Ludogorets Razgrad,64,Midfielder,180,,R
ply2697,Ivan,Yordanov,Bulgaria,2000-11-07,PFC Ludogorets Razgrad,82,Midfielder,170,,R
ply2698,Spas,Delev,Bulgaria,1989-09-22,PFC Ludogorets Razgrad,90,Forward,169,68,
ply2699,Kiril,Despodov,Bulgaria,1996-11-11,PFC Ludogorets Razgrad,11,Forward,179,74,R
ply2700,,Jorghinho,Guinea-Bissau,1995-09-21,PFC Ludogorets Razgrad,17,Forward,171,68,R
ply2701,Hyusein,Kelyovluev,Bulgaria,2000-05-11,PFC Ludogorets Razgrad,74,Forward,,,
ply2702,Vladislav,Naydenov,Bulgaria,2001-11-29,PFC Ludogorets Razgrad,38,Forward,167,,
ply2703,,Rick,Brazil,1999-09-02,PFC Ludogorets Razgrad,73,Forward,170,66,
ply2704,Bernard,Tekpetey,Ghana,1997-09-03,PFC Ludogorets Razgrad,37,Forward,172,69,R
ply2705,,Thiago,Brazil,2001-06-26,PFC Ludogorets Razgrad,9,Forward,188,85,R
ply2706,Matías,Tissera,Argentina,1996-09-06,PFC Ludogorets Razgrad,10,Forward,180,72,R
ply2707,Jonathan,Cafú,Brazil,1991-07-10,,21,Forward,175,65,R
ply2708,,Marcelinho,Bulgaria,1984-08-24,,,Midfielder,177,70,R
ply2709,Theo,Walcott,England,1989-03-16,,32,Forward,175,68,
ply2710,Natanael,Pimenta,Brazil,1990-12-25,,25,Defender,168,65,L
ply2711,Santi,Cazorla,Spain,1984-12-13,,19,Midfielder,168,65,
ply2712,Lucas,Pérez,Spain,1988-09-10,,15,Forward,180,82,L
ply2713,,Wanderson,Bulgaria,1988-01-02,,,Forward,167,67,R
ply2714,Claudiu,Keșerü,Romania,1986-12-02,,28,Forward,180,81,L
ply2715,Alex,Iwobi,Nigeria,1996-05-03,,17,Forward,183,75,R
ply2716,Kieran,Gibbs,England,1989-09-26,,3,Defender,180,70,L
ply2717,Virgil,Misidjan,Netherlands,1993-07-24,,10,Forward,173,70,
ply2718,Serhiy,Rybalka,Ukraine,1990-04-01,,37,Midfielder,176,70,R
ply2719,Gonçalo,Guedes,Portugal,1996-11-29,,17,Forward,179,68,R
ply2720,Manolo,Gabbiadini,Italy,1991-11-26,,23,Forward,186,81,L
ply2721,Ljubomir,Fejsa,Serbia,1988-08-14,,15,Midfielder,183,80,R
ply2722,Derlis,González,Paraguay,1994-03-20,,10,Forward,172,75,R
ply2723,Raúl,Jiménez,Mexico,1991-05-05,,9,Forward,188,81,R
ply2724,,Nolito,Spain,1986-10-15,,9,Forward,175,73,R
ply2725,André,Hahn,Germany,1990-08-13,,28,Forward,185,80,R
ply2726,Aleix,Vidal,Spain,1989-08-21,,22,Defender,177,70,R
ply2727,Luciano,Narsingh,Netherlands,1990-09-13,,9,Forward,175,69,R
ply2728,Christian,Noboa,Ecuador,1985-04-09,,16,Midfielder,182,75,R
ply2729,Admir,Mehmedi,Switzerland,1991-03-16,,14,Forward,183,78,R
ply2730,Roman,Eremenko,Finland,1987-03-19,,18,Midfielder,186,80,R
ply2731,Javier,Hernández,Mexico,1988-06-01,,14,Forward,175,73,R
ply2732,Guido,Carrillo,Argentina,1991-05-25,,,Forward,191,87,R
ply2733,Valère,Germain,France,1990-04-17,,9,Forward,180,73,R
ply2734,Vladlen,Yurchenko,Ukraine,1994-01-22,,80,Midfielder,181,74,R
ply2735,Zoran,Tošić,Serbia,1987-04-28,,11,Forward,171,71,L
ply2736,,Bartra,Spain,1991-01-15,,3,Defender,184,73,R
ply2737,Bryan,Ruiz,Costa Rica,1985-08-18,,10,Rica,187,81,L
ply2738,Adrien,Silva,Portugal,1989-03-15,,23,Emirates,175,75,R
ply2739,Tomasz,Jodłowiec,Poland,1985-09-08,,30,Midfielder,190,87,R
ply2740,William,Carvalho,Portugal,1992-04-07,,14,Midfielder,187,83,R
ply2741,Adrián,Ramos,Colombia,1986-01-22,,20,Forward,186,78,R
ply2742,Matthias,Ginter,Germany,1994-01-19,,28,Defender,191,86,R
ply2743,,Guilherme,Brazil,1991-05-21,,12,Midfielder,174,70,L
ply2744,Thibault,Moulin,France,1990-01-13,,,Midfielder,174,68,R
ply2745,Aleksandar,Prijović,Serbia,1990-04-21,,99,Forward,191,83,R
ply2746,Bartosz,Bereszyński,Poland,1992-07-12,,24,Defender,183,77,R
ply2747,Michał,Kucharczyk,Poland,1991-03-20,,18,Forward,178,72,R
